symbol,t_index,future_return,label,bars_to_exit,entry_price,last_price,short_sma,long_sma,volatility,momentum,n_obs,horizon_tag,sma_ratio,avg_vol_5,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_width,has_sentiment_features,has_cot_features,horizon_bars,sample_weight
BBCA.JK,81,0.037499941867320974,1,1,7664.47802734375,7664.47802734375,7755.4935546875,7936.872729492187,0.010457472064273433,-0.036144524306987,82,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.24727543565034954
BBCA.JK,82,-0.027108377879144108,-1,1,7951.8955078125,7951.8955078125,7755.4935546875,7926.39697265625,0.012930097279307521,0.024691341711958525,83,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.26028993226352587
BBCA.JK,83,-0.006191993453172118,-1,5,7736.33251953125,7736.33251953125,7750.7033203125,7913.471044921875,0.013497355977363772,0.0,84,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.2739894023826588
BBCA.JK,84,0.0,0,5,7688.42919921875,7688.42919921875,7741.12265625,7894.580834960938,0.013311355556587917,0.0031249579931669214,85,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.288409897244904
BBCA.JK,85,-0.01834862728495168,-1,5,7832.13818359375,7832.13818359375,7774.6546875,7885.25546875,0.014038638068630923,0.021874960780350117,86,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.3035893655209516
BBCA.JK,86,0.0031056116902130615,0,5,7712.380859375,7712.380859375,7784.23525390625,7871.1319580078125,0.014374457241352988,-0.030120447156553265,87,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.31956775317994907
BBCA.JK,87,-0.01834862728495168,-1,5,7832.13818359375,7832.13818359375,7760.2837890625,7859.427197265625,0.014686866753465422,0.012383860675666103,88,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.3363871086104727
BBCA.JK,88,0.006230573121147831,1,5,7688.42919921875,7688.42919921875,7750.703125,7839.347265625,0.015101756827510858,0.0,89,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.35409169327418183
BBCA.JK,89,0.01869159234627582,1,5,7688.42919921875,7688.42919921875,7750.703125,7822.836450195313,0.015037254338151385,-0.01834862728495168,90,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.37272809818334934
BBCA.JK,90,0.01557636929428563,1,5,7688.42919921875,7688.42919921875,7721.961328125,7811.084497070313,0.014868830037496663,-0.0031056116902129505,91,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.3923453665087888
BBCA.JK,91,-0.0030959967265860033,0,5,7736.33251953125,7736.33251953125,7726.75166015625,7804.10712890625,0.014918159267532512,-0.012232376627775432,92,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.4129951226408304
BBCA.JK,92,0.012461082733711715,1,5,7688.42919921875,7688.42919921875,7698.00986328125,7788.78603515625,0.014500295016131242,0.0,93,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.4347317080429793
BBCA.JK,93,-0.006191993453172118,-1,5,7736.33251953125,7736.33251953125,7707.59052734375,7777.049829101563,0.014602934509977196,0.006230573121147831,94,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.45761232425576776
BBCA.JK,94,-0.012232376627775432,-1,5,7832.13818359375,7832.13818359375,7736.33232421875,7771.061962890625,0.014904004837186197,0.01869159234627582,95,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.4816971834271239
BBCA.JK,95,-0.018404910660991813,-1,5,7808.18701171875,7808.18701171875,7760.28388671875,7767.46923828125,0.0147923054163636,0.009287927064419055,96,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.5070496667653936
BBCA.JK,96,0.0031056116902130615,0,5,7712.380859375,7712.380859375,7755.4935546875,7755.493505859375,0.014842261740334468,0.0031152865605739155,97,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.5337364913319933
BBCA.JK,97,0.0,0,5,7784.2353515625,7784.2353515625,7774.65478515625,7747.110498046875,0.015024554053666758,0.0061919303378330515,98,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.5618278856126246
BBCA.JK,98,-0.003115223051990079,0,5,7688.42919921875,7688.42919921875,7765.07412109375,7743.5177734375,0.014319736078853451,-0.01834862728495168,99,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.5913977743290785
BBCA.JK,99,-0.04643963532209561,-1,5,7736.33251953125,7736.33251953125,7745.91298828125,7743.5177734375,0.014375004763388691,-0.009202455330495907,100,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.6225239729779773
BBCA.JK,100,-0.0375000055743665,-1,4,7664.47802734375,7664.47802734375,7717.17119140625,7743.5177734375,0.014375004763388691,-0.006211160069075183,101,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.6552883926083973
BBCA.JK,101,-0.04643963532209561,-1,3,7736.33251953125,7736.33251953125,7721.9615234375,7747.110498046875,0.014516168986871053,-0.006153826274231888,102,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.6897772553772604
BBCA.JK,102,-0.05230768014831655,-1,2,7784.2353515625,7784.2353515625,7721.9615234375,7738.727490234375,0.011902223054920558,0.012461082733711715,103,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.7260813214497478
BBCA.JK,103,-0.0375000055743665,-1,1,7664.47802734375,7664.47802734375,7717.1712890625,7735.134765625,0.010843224144150914,-0.009287927064419166,104,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.7642961278418399
BBCA.JK,104,-0.025974074111581258,-1,4,7377.06005859375,7377.06005859375,7645.316796875,7719.56630859375,0.013499789198703696,-0.0375000055743665,105,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.8045222398335156
BBCA.JK,105,-0.08169931831958899,-1,4,7329.15673828125,7329.15673828125,7578.2525390625,7694.417236328125,0.012662109091911426,-0.052631628775267725,106,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.846865515614227
BBCA.JK,106,-0.08169931831958899,-1,3,7329.15673828125,7329.15673828125,7496.8173828125,7675.256030273437,0.012369190098523318,-0.05846156914948675,107,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.8914373848570811
BBCA.JK,107,-0.08169931831958899,-1,2,7329.15673828125,7329.15673828125,7405.80166015625,7650.106958007813,0.011683591731187028,-0.04375004897479118,108,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.9383551419548223
BBCA.JK,108,-0.0633333009418382,-1,1,7185.44775390625,7185.44775390625,7309.99560546875,7624.9578857421875,0.011767906271913132,-0.025974074111581258,109,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,0.9877422546892867
BBCA.JK,109,0.05338079195449552,1,2,6730.36962890625,6730.36962890625,7180.65751953125,7577.054907226562,0.01755181259332037,-0.08169931831958899,110,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.0397286891466175
BBCA.JK,110,0.05555551623021904,1,2,6898.0302734375,6898.0302734375,7094.4322265625,7537.5349609375,0.01880610677028883,-0.05882347454679393,111,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.0944512517332816
BBCA.JK,111,0.033783743297932656,1,2,7089.64208984375,7089.64208984375,7046.529296875,7505.200439453125,0.020010334954811856,-0.032679700679135504,112,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.1520539491929283
BBCA.JK,112,-0.013157919443176236,-1,5,7281.25390625,7281.25390625,7036.94873046875,7484.8416748046875,0.021119882840590194,0.01333335870289587,113,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.2126883675715034
BBCA.JK,113,-0.02287577715104472,-1,5,7329.15673828125,7329.15673828125,7065.69052734375,7464.482885742187,0.02112720985906472,0.08896793822485916,114,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.2765140711278984
BBCA.JK,114,-0.03846154600083418,-1,3,7472.86572265625,7472.86572265625,7214.18974609375,7446.519262695312,0.021437584938448294,0.08333327434532878,115,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.343699022239893
BBCA.JK,115,-0.03846154600083418,-1,2,7472.86572265625,7472.86572265625,7329.1568359375,7429.753198242188,0.0214411923969823,0.054054016825685114,116,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.4144200234104138
BBCA.JK,116,-0.022801329104148227,-1,1,7353.1083984375,7353.1083984375,7381.85009765625,7411.789575195313,0.021546864989131467,0.00986842281736977,117,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.4888631825372778
BBCA.JK,117,-0.02333329278733598,-1,3,7185.44775390625,7185.44775390625,7362.6888671875,7381.8501953125,0.021827740181891195,-0.01960784705618135,118,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.5672244026708189
BBCA.JK,118,-0.020066892824549654,-1,2,7161.49658203125,7161.49658203125,7329.1568359375,7355.503564453125,0.021739312862830616,-0.04166663127386194,119,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.6497098975482303
BBCA.JK,119,-0.033557007494753655,-1,2,7137.544921875,7137.544921875,7262.09267578125,7325.564184570312,0.02162923487287014,-0.04487178188745233,120,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.7365367342612954
BBCA.JK,120,-0.02047781902418866,-1,3,7017.78759765625,7017.78759765625,7171.07705078125,7293.229663085937,0.021785617542375433,-0.04560259180355675,121,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.8279334044855742
BBCA.JK,121,0.0034721755233853013,0,5,6898.0302734375,6898.0302734375,7080.06142578125,7251.31455078125,0.021726510048720317,-0.03999994020031672,122,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,1.9241404257742887
BBCA.JK,122,0.006872829844691841,1,5,6969.884765625,6969.884765625,7036.948828125,7210.597021484375,0.021859083908086243,-0.026755834372248266,123,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,2.025410974499251
BBCA.JK,123,0.017421581997530522,1,5,6874.07861328125,6874.07861328125,6979.465234375,7171.07705078125,0.021824047640926155,-0.03691273560832997,124,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,2.1320115521044753
BBCA.JK,124,-0.006920393013143511,-1,5,6921.9814453125,6921.9814453125,6936.3525390625,7148.3231201171875,0.02065236080544816,-0.013651902542012873,125,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,2.244222686425763
BBCA.JK,125,-0.03767121661820505,-1,5,6993.8359375,6993.8359375,6931.56220703125,7131.557080078125,0.020834728299461182,0.01388884366475196,126,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,2.362339669921856
BBCA.JK,126,-0.027681642593250233,-1,4,6921.9814453125,6921.9814453125,6936.35244140625,7111.198315429688,0.02090271240490467,-0.0068728999005487346,127,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,2.4866733367598486
BBCA.JK,127,-0.02047781902418866,-1,2,7017.78759765625,7017.78759765625,6945.9330078125,7095.629858398437,0.021205326461123854,0.020905926809935416,128,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,2.617550880799841
BBCA.JK,128,-0.03767121661820505,-1,2,6993.8359375,6993.8359375,6969.88447265625,7086.049267578125,0.02082092687167388,0.010380624790053306,129,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,2.7553167166314116
BBCA.JK,129,-0.020905926809935416,-1,1,6874.07861328125,6874.07861328125,6960.30390625,7093.234716796875,0.015732144255434097,-0.017123267587194513,130,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,2.900333385927802
BBCA.JK,130,-0.021352316781798275,-1,2,6730.36962890625,6730.36962890625,6907.61064453125,7084.8516845703125,0.01544295436368607,-0.027681642593250233,131,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,3.0529825115029494
BBCA.JK,131,-0.02826853265496332,-1,1,6778.2724609375,6778.2724609375,6878.86884765625,7069.283203125,0.01410942592293975,-0.03412972156620153,132,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,3.213665801582052
BBCA.JK,132,0.03272727838824929,1,1,6586.66064453125,6586.66064453125,6792.64345703125,7034.553540039063,0.013528166642962672,-0.0582191656492157,133,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,3.3828061069284763
BBCA.JK,133,-0.03169014615293786,-1,2,6802.22412109375,6802.22412109375,6754.32109375,7008.2069091796875,0.015669274820765154,-0.010452963404967708,134,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,3.5608485336089224
BBCA.JK,134,-0.024999956315166827,-1,3,6706.41796875,6706.41796875,6720.78896484375,6969.884521484375,0.014874510511110495,-0.003558743646616347,135,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,3.748261614325182
BBCA.JK,135,-0.018181796616193013,-1,5,6586.66064453125,6586.66064453125,6692.04716796875,6925.574267578125,0.015065164757692645,-0.02826853265496332,136,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,3.945538541394928
BBCA.JK,136,-0.021505379486839282,-1,1,6682.466796875,6682.466796875,6672.88603515625,6892.0421875,0.01553217269017172,0.014545481772056279,137,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,4.15319846462624
BBCA.JK,137,0.01098901263021812,1,5,6538.7578125,6538.7578125,6663.30546875,6859.707690429687,0.015458843023072941,-0.03873237692606146,138,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,4.371787857501306
BBCA.JK,138,-0.021739133646227926,-1,2,6610.6123046875,6610.6123046875,6624.98310546875,6832.1634765625,0.015827579683734116,-0.01428566852065094,139,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,4.601881955264533
BBCA.JK,139,-0.025454574568139376,-1,5,6586.66064453125,6586.66064453125,6601.031640625,6804.6192626953125,0.015827234476122533,0.0,140,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,4.844086268699508
BBCA.JK,140,-0.0026138198570878624,0,5,6466.9033203125,6466.9033203125,6577.08017578125,6777.075048828125,0.0158872439453016,-0.03225806923025887,141,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,5.09903817757843
BBCA.JK,141,-0.006294162384424595,-1,5,6490.8544921875,6490.8544921875,6538.75771484375,6756.716259765625,0.015673594142002985,-0.007326058203428798,142,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,5.367408607977295
BBCA.JK,142,-0.028985560770464547,-1,2,6610.6123046875,6610.6123046875,6553.12861328125,6738.75263671875,0.0161070457446844,0.0,143,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,5.649903797870838
BBCA.JK,143,-0.025454574568139376,-1,1,6586.66064453125,6586.66064453125,6548.33828125,6724.38173828125,0.015903887611651533,0.0,144,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,5.947267155653513
BBCA.JK,144,0.008724100327153872,1,5,6419.0,6419.0,6514.80615234375,6699.232666015625,0.016545916620240148,-0.007407458862425886,145,short_term,0.9860739181975259,0.0,44.66453292469017,-138.1555013752577,-157.12754623624127,6806.153314973951,6357.1600639323,448.9932510416511,0,0,5,6.260281216477383
